,Angles,Times,RSSI,POS
55,-0.03611026038608944,1764581572.7433445,"(1.751334547996521, 9.564508438110352, 9.207210540771484, 0.9542644619941711)",-29.8
56,-0.03611026038608944,1764581572.9638402,"(1.7336721420288086, 9.454954147338867, 9.103408813476562, 1.0159027576446533)",-30.1
57,-0.03611026038608944,1764581573.1712923,"(1.6643730401992798, 9.430241584777832, 8.921195030212402, 1.0709218978881836)",-30.5
58,0.036110260386089665,1764581573.396676,"(1.8287770748138428, 9.295539855957031, 9.568492889404297, 1.0062453746795654)",-30.9
59,-0.03611026038608944,1764581573.609187,"(1.6244008541107178, 9.496607780456543, 9.180362701416016, 0.9974719285964966)",-30.9
60,-0.03611026038608944,1764581573.8303244,"(1.6486012935638428, 9.150199890136719, 9.172414779663086, 0.9143977165222168)",-30.9
61,-0.03611026038608944,1764581574.0483131,"(1.688594102859497, 9.414593696594238, 9.388810157775879, 0.979178249835968)",-31.2
62,0.036110260386089665,1764581574.2556045,"(1.7637187242507935, 9.201404571533203, 9.607269287109375, 0.9582608938217163)",-31.5
63,0.036110260386089665,1764581574.4795504,"(1.7471048831939697, 9.294113159179688, 9.665196418762207, 1.0150227546691895)",-31.5
64,-0.03611026038608944,1764581574.696478,"(1.8048124313354492, 8.991399765014648, 9.055341720581055, 1.0018362998962402)",-31.5
65,0.036110260386089665,1764581574.907757,"(1.812014102935791, 9.200636863708496, 10.118917465209961, 1.0138397216796875)",-31.5
66,-0.03611026038608944,1764581575.1326387,"(1.7051441669464111, 9.613582611083984, 9.415006637573242, 0.9984820485115051)",-31.5
67,-0.03611026038608944,1764581575.3430572,"(1.723991870880127, 9.234323501586914, 8.861858367919922, 0.8950990438461304)",-31.5
68,-0.6860949473357019,1764581575.5902078,"(9.242441177368164, 9.143583297729492, 0.9654503464698792, 0.9555001258850098)",-31.5
69,0.036110260386089665,1764581575.780337,"(1.6292941570281982, 8.5072660446167, 8.83477783203125, 0.9381029009819031)",-34.3
70,0.18055130193044788,1764581575.9955797,"(1.3245749473571777, 5.196715354919434, 11.909818649291992, 1.124009370803833)",-36.4
71,0.18055130193044788,1764581576.2186759,"(1.2066712379455566, 4.670387268066406, 11.756120681762695, 1.099371075630188)",-36.5
72,0.18055130193044788,1764581576.4255924,"(1.316453456878662, 4.706600666046143, 12.015403747558594, 1.0484936237335205)",-36.1
73,0.18055130193044788,1764581576.6509056,"(1.2315921783447266, 4.8744215965271, 11.138532638549805, 1.0472314357757568)",-34.8
74,0.10833078115826877,1764581576.8616683,"(1.4436246156692505, 5.735294342041016, 9.977567672729492, 1.0032299757003784)",-33.3
75,0.036110260386089665,1764581577.0791283,"(1.5532808303833008, 7.298694610595703, 9.322556495666504, 1.0033211708068848)",-32.0
76,-0.03611026038608944,1764581577.3049226,"(1.526047706604004, 8.57918930053711, 8.599197387695312, 0.949578046798706)",-31.2
77,-0.03611026038608944,1764581577.5185297,"(1.596259593963623, 8.605818748474121, 8.319355010986328, 0.9036393165588379)",-30.9
78,-0.03611026038608944,1764581577.7387497,"(1.508819341659546, 8.632074356079102, 8.091733932495117, 0.933901309967041)",-30.9
79,0.036110260386089665,1764581577.945227,"(1.5757302045822144, 8.08138370513916, 8.587969779968262, 0.9129441380500793)",-30.9
80,-0.03611026038608944,1764581578.1721036,"(1.5542597770690918, 8.457954406738281, 8.222065925598145, 0.8983455300331116)",-30.9
81,-0.03611026038608944,1764581578.3847098,"(1.4705085754394531, 7.918335914611816, 7.973561763763428, 0.8674252033233643)",-30.9
82,-0.03611026038608944,1764581578.599522,"(1.6381890773773193, 8.634337425231934, 8.376913070678711, 0.9042076468467712)",-30.9
83,0.036110260386089665,1764581578.8212185,"(1.5019396543502808, 8.378883361816406, 8.842931747436523, 0.9590805768966675)",-31.5
84,-0.03611026038608944,1764581579.0382328,"(1.5208094120025635, 8.382318496704102, 7.8471245765686035, 0.9060654640197754)",-31.8
85,-0.03611026038608944,1764581579.2509015,"(1.5988295078277588, 8.461993217468262, 8.600003242492676, 0.980003297328949)",-31.8
86,0.036110260386089665,1764581579.4716556,"(1.5163915157318115, 7.924101829528809, 8.938011169433594, 0.9468656778335571)",-31.8
87,-0.03611026038608944,1764581579.682668,"(1.3980610370635986, 7.904631614685059, 7.535694122314453, 0.8492692708969116)",-31.8
88,-0.03611026038608944,1764581579.9056318,"(1.4791170358657837, 8.15538215637207, 7.897977828979492, 0.8644641637802124)",-31.8
89,0.036110260386089665,1764581580.125245,"(1.5611016750335693, 8.092986106872559, 8.625043869018555, 0.9143260717391968)",-31.8
90,0.036110260386089665,1764581580.3379672,"(1.560584306716919, 8.10500717163086, 8.341978073120117, 0.9215269088745117)",-31.8
91,0.036110260386089665,1764581580.5533295,"(1.5745242834091187, 7.649930953979492, 7.924770832061768, 0.9002472162246704)",-31.8
92,-0.03611026038608944,1764581580.7755208,"(1.5379199981689453, 8.095600128173828, 8.021263122558594, 0.9345916509628296)",-31.8
93,0.036110260386089665,1764581580.9931023,"(1.4132513999938965, 7.801375389099121, 8.169807434082031, 0.8871859908103943)",-31.8
94,-0.03611026038608944,1764581581.2093587,"(1.4644181728363037, 7.661573886871338, 7.539885520935059, 0.8478494882583618)",-31.8
95,-0.03611026038608944,1764581581.427581,"(1.432239055633545, 7.863205909729004, 7.770227432250977, 0.8107225298881531)",-31.8
96,0.036110260386089665,1764581581.6342852,"(1.3257558345794678, 7.277552604675293, 8.18771743774414, 0.8792992830276489)",-31.8
97,-0.03611026038608944,1764581581.8574965,"(1.3502342700958252, 7.515134811401367, 7.598686695098877, 0.7952215671539307)",-31.8
98,0.036110260386089665,1764581582.070344,"(1.3877322673797607, 7.016340255737305, 7.70144510269165, 0.8381935358047485)",-31.8
99,-0.03611026038608944,1764581582.2872782,"(1.3250162601470947, 7.43469762802124, 7.19158935546875, 0.8649798631668091)",-31.8
100,0.036110260386089665,1764581582.5096033,"(1.3850700855255127, 7.194491386413574, 7.5117974281311035, 0.8207720518112183)",-31.8
101,-0.03611026038608944,1764581582.7271721,"(1.8056950569152832, 8.759223937988281, 7.9569902420043945, 0.8661332130432129)",-31.8
102,0.036110260386089665,1764581582.9417045,"(1.7772797346115112, 9.488791465759277, 11.169839859008789, 1.1235800981521606)",-31.8
103,0.036110260386089665,1764581583.1642108,"(1.8335144519805908, 9.199411392211914, 11.520683288574219, 1.1758495569229126)",-31.8
104,0.036110260386089665,1764581583.3760777,"(1.8678538799285889, 9.370827674865723, 11.727182388305664, 1.1569311618804932)",-31.6
105,0.036110260386089665,1764581583.5878415,"(1.5496673583984375, 7.779285430908203, 8.47719955444336, 0.8779350519180298)",-31.2
106,0.036110260386089665,1764581583.8090599,"(1.5494109392166138, 7.750521659851074, 8.571122169494629, 1.00022554397583)",-30.9
107,0.036110260386089665,1764581584.0240433,"(1.4678936004638672, 7.705031871795654, 8.01562213897705, 0.9000673294067383)",-30.5
108,0.036110260386089665,1764581584.248847,"(1.48026442527771, 7.4311017990112305, 8.025967597961426, 0.9109522104263306)",-30.1
109,-0.03611026038608944,1764581584.4627583,"(1.4183473587036133, 7.679490089416504, 7.754628658294678, 0.8724815249443054)",-29.7
110,-0.03611026038608944,1764581584.674057,"(1.3732714653015137, 7.257134437561035, 7.088019371032715, 0.781008243560791)",-29.5
111,-0.03611026038608944,1764581584.8961334,"(1.366715431213379, 7.436832427978516, 7.102243900299072, 0.775141716003418)",-29.5
112,-0.03611026038608944,1764581585.1110044,"(1.2923294305801392, 6.99749231338501, 7.044804573059082, 0.7583264112472534)",-30.0
113,0.036110260386089665,1764581585.334171,"(1.2615734338760376, 6.62406063079834, 7.164006233215332, 0.7645276784896851)",-30.6
114,0.036110260386089665,1764581585.5471349,"(1.3966987133026123, 6.540815830230713, 7.236508846282959, 0.7312842607498169)",-30.9
115,0.036110260386089665,1764581585.7650065,"(1.4924495220184326, 6.573540687561035, 7.700705051422119, 0.8443175554275513)",-30.5
116,0.036110260386089665,1764581585.9747238,"(1.4262300729751587, 6.7034711837768555, 7.981619834899902, 0.9601539373397827)",-29.9
117,0.036110260386089665,1764581586.1917737,"(1.463444471359253, 6.324329853057861, 7.802058219909668, 0.8674490451812744)",-29.7
118,0.036110260386089665,1764581586.4165397,"(1.542069435119629, 6.090058326721191, 7.774014472961426, 0.9256094694137573)",-29.4
119,0.10833078115826877,1764581586.630742,"(1.565697193145752, 6.248846530914307, 9.065340042114258, 0.9583836197853088)",-28.8
120,0.036110260386089665,1764581586.8510647,"(1.4583276510238647, 6.408803939819336, 8.975886344909668, 1.0576224327087402)",-28.4
