,Angles,Times,RSSI,POS
115,0.036110260386089665,1764579591.2077844,"(14.714208602905273, 37.311073303222656, 42.08424758911133, 1.6967806816101074)",76.3
116,0.036110260386089665,1764579591.4203558,"(15.526740074157715, 37.477996826171875, 40.267879486083984, 1.6209661960601807)",76.6
117,0.036110260386089665,1764579591.638982,"(14.518129348754883, 36.663848876953125, 39.24943542480469, 1.6735100746154785)",77.0
118,0.036110260386089665,1764579591.8599257,"(15.406700134277344, 36.26947784423828, 40.03013610839844, 1.7940144538879395)",77.3
119,0.036110260386089665,1764579592.0702586,"(14.96780776977539, 38.644351959228516, 40.662750244140625, 1.7593402862548828)",77.6
120,0.036110260386089665,1764579592.2932396,"(15.572636604309082, 37.87872314453125, 41.274349212646484, 1.8965234756469727)",78.0
121,0.036110260386089665,1764579592.508989,"(15.197254180908203, 36.515377044677734, 40.61228942871094, 2.053161144256592)",78.4
122,0.036110260386089665,1764579592.728149,"(13.89200210571289, 36.523345947265625, 42.96831130981445, 2.223642110824585)",78.6
123,0.036110260386089665,1764579592.9435825,"(15.26308536529541, 36.961021423339844, 40.807376861572266, 1.976151704788208)",78.9
124,0.036110260386089665,1764579593.157596,"(15.282526016235352, 36.297691345214844, 39.296051025390625, 1.778165340423584)",79.3
125,0.036110260386089665,1764579593.3772368,"(15.442745208740234, 37.69075012207031, 40.354774475097656, 1.9421896934509277)",79.7
126,0.036110260386089665,1764579593.600449,"(15.176197052001953, 39.30828094482422, 42.410919189453125, 1.6967452764511108)",79.9
127,0.036110260386089665,1764579593.8117087,"(14.571971893310547, 37.60585403442383, 41.31786346435547, 1.9293094873428345)",80.3
128,0.036110260386089665,1764579594.0313363,"(14.949021339416504, 37.412628173828125, 40.891151428222656, 2.1505627632141113)",80.6
129,0.036110260386089665,1764579594.247233,"(15.78154182434082, 38.83506774902344, 42.527076721191406, 2.0242233276367188)",80.9
130,0.036110260386089665,1764579594.4584537,"(15.271306991577148, 36.355262756347656, 42.146453857421875, 2.5987398624420166)",81.3
131,0.036110260386089665,1764579594.6814694,"(14.786066055297852, 36.04914093017578, 41.98719024658203, 2.4355850219726562)",81.6
132,0.036110260386089665,1764579594.893389,"(15.21486759185791, 37.11896514892578, 42.371429443359375, 2.106234073638916)",81.9
133,0.036110260386089665,1764579595.1129956,"(14.54991340637207, 37.1634635925293, 42.1605339050293, 2.3330938816070557)",82.2
134,0.036110260386089665,1764579595.3351119,"(14.974609375, 36.602081298828125, 39.96787643432617, 1.9587123394012451)",82.5
135,0.036110260386089665,1764579595.5518525,"(14.776163101196289, 38.06391906738281, 41.53501892089844, 2.1258015632629395)",82.9
136,0.036110260386089665,1764579595.7628446,"(14.138032913208008, 36.36216354370117, 42.05534744262695, 1.9363551139831543)",83.3
137,0.036110260386089665,1764579595.9807158,"(14.977876663208008, 37.967010498046875, 41.28817367553711, 2.339672565460205)",83.6
138,0.036110260386089665,1764579596.1988087,"(13.593388557434082, 37.945796966552734, 41.75166320800781, 2.7236075401306152)",84.0
139,0.036110260386089665,1764579596.445782,"(13.805078506469727, 37.27435302734375, 41.56203079223633, 2.019012928009033)",84.3
140,0.036110260386089665,1764579596.6291296,"(13.926301956176758, 36.00806427001953, 42.266944885253906, 2.197185516357422)",84.5
141,0.036110260386089665,1764579596.8518019,"(13.797593116760254, 35.659420013427734, 39.82554626464844, 2.139613389968872)",84.9
142,0.036110260386089665,1764579597.066293,"(13.843545913696289, 37.859169006347656, 40.478797912597656, 2.659245491027832)",85.2
143,0.036110260386089665,1764579597.2846448,"(13.878273010253906, 39.28179931640625, 41.52996826171875, 2.281437635421753)",85.6
144,0.036110260386089665,1764579597.4948418,"(14.712916374206543, 37.23944854736328, 39.80237579345703, 2.228973150253296)",85.9
145,0.036110260386089665,1764579597.7210248,"(14.662205696105957, 37.572540283203125, 41.7319450378418, 2.121948480606079)",86.3
146,0.036110260386089665,1764579597.9317565,"(14.422871589660645, 35.02297592163086, 43.24141311645508, 2.267874240875244)",86.6
147,0.036110260386089665,1764579598.15454,"(13.823328018188477, 36.39388656616211, 41.20604705810547, 1.976576328277588)",86.8
148,0.036110260386089665,1764579598.3724449,"(14.187585830688477, 35.76714324951172, 41.95710372924805, 2.43794846534729)",87.2
149,0.036110260386089665,1764579598.580482,"(13.999448776245117, 37.88222885131836, 44.847312927246094, 2.506287097930908)",87.6
150,0.036110260386089665,1764579598.802376,"(13.733905792236328, 38.288970947265625, 42.36560821533203, 2.5575337409973145)",87.9
151,0.036110260386089665,1764579599.0132546,"(13.860193252563477, 36.0214729309082, 39.83257293701172, 2.5787243843078613)",88.2
152,0.036110260386089665,1764579599.2343156,"(13.554471969604492, 38.123497009277344, 41.23026657104492, 2.3742241859436035)",88.5
